ID,Age,Age_Category,Education,Marital_Status,Income,Income_Category,Kids,Kidhome,Teenhome,Registered_Year,Registered_Month,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Total_Acc_Cmp,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWinesCat,MntFruitsCat,MntMeatProductsCat,MntFishProductsCat,MntSweetProductsCat,MntGoldProdsCat,TotalPurchaseCat,NumDealsCat,NumWebCat,NumCatalogCat,NumStoreCat,NumWebVisitsCat
67,52,2. Elderly,Post Graduate,Single,46423.0,2. Lower-Middle,2,1,1,2013,September,68,0,16,0,0,8,92,3,2,0,4,7,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,Medium to High Number Purchases,Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Visit
6019,53,2. Elderly,Post Graduate,Relationship,37126.0,2. Lower-Middle,1,1,0,2014,March,45,3,9,4,4,7,72,1,1,2,2,6,1,1,0,0,0,0,0,1,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Visit
5863,71,3. Old,Graduate,Relationship,47703.0,2. Lower-Middle,1,0,1,2013,May,359,0,134,13,26,123,655,4,6,3,8,5,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,Medium to High Number of Total Purchase,High Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
3717,65,2. Elderly,Graduate,Relationship,61180.0,3. Upper-Middle,1,0,1,2014,April,403,24,29,6,24,218,704,2,5,5,6,3,1,1,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,Medium to High Number of Total Purchase,Medium to Low Number Purchases,Medium to High Number Purchases,High Number Purchases,Medium to High Number Purchases,Low Number Visit
6730,70,3. Old,Graduate,Relationship,38998.0,2. Lower-Middle,2,1,1,2012,November,34,1,14,0,0,5,54,3,2,0,3,8,0,0,0,0,0,0,1,0,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Medium to High Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,High Number Visit
10749,33,1. Adult,Graduate,Single,8028.0,1. Lower,0,0,0,2012,September,73,18,66,7,12,2,178,15,0,1,0,19,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,High Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,High Number Visit
4998,62,2. Elderly,Graduate,Relationship,76081.0,4. Upper,0,0,0,2014,May,292,30,415,63,33,200,1033,1,4,5,4,2,1,0,0,0,1,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,Medium to High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,High Number Purchases,Medium to Low Number Purchases,Low Number Visit
6287,38,1. Adult,Graduate,Relationship,34728.0,1. Lower,1,1,0,2013,July,14,0,16,0,0,6,36,1,1,1,2,6,0,0,0,0,0,0,0,1,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Visit
5985,59,2. Elderly,Post Graduate,Single,33168.0,1. Lower,1,0,1,2012,October,80,1,37,0,1,3,122,3,2,1,4,7,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,Medium to High Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Visit
4754,58,2. Elderly,Post Graduate,Relationship,33585.0,1. Lower,1,0,1,2013,September,30,11,33,13,6,29,122,1,2,0,4,4,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
4002,64,2. Elderly,Post Graduate,Relationship,77037.0,4. Upper,1,0,1,2013,October,463,96,333,168,53,10,1123,1,7,7,12,3,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to Low Amount Purchases,High Number of Total Purchase,Low Number Purchases,High Number Purchases,High Number Purchases,High Number Purchases,Low Number Visit
8870,40,1. Adult,Graduate,Relationship,35196.0,1. Lower,1,1,0,2012,November,75,12,141,43,39,187,497,6,6,1,5,8,0,0,0,0,0,0,0,1,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to High Number of Total Purchase,High Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,High Number Visit
966,58,2. Elderly,Graduate,Relationship,44529.0,2. Lower-Middle,1,0,1,2013,July,538,13,91,17,6,26,691,6,6,2,11,5,1,0,1,0,0,0,0,0,High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,High Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,High Number Purchases,Medium to Low Number Visit
9725,58,2. Elderly,Post Graduate,Relationship,28764.0,1. Lower,2,1,1,2014,June,8,0,3,0,0,1,12,1,1,0,2,8,1,1,0,0,0,0,0,0,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,High Number Visit
4475,75,3. Old,Post Graduate,Relationship,69098.0,4. Upper,0,0,0,2013,February,1315,22,780,145,0,178,2440,1,7,8,9,5,0,0,0,0,0,0,0,0,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,Low Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,High Number Purchases,High Number Purchases,High Number Purchases,Medium to Low Number Visit
5740,54,2. Elderly,Post Graduate,Single,25959.0,1. Lower,2,1,1,2013,February,4,2,12,7,5,26,56,2,1,2,2,6,0,0,0,0,0,0,0,1,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Visit
5731,41,1. Adult,Post Graduate,Relationship,27100.0,1. Lower,1,1,0,2013,April,12,0,13,2,0,10,37,1,1,0,3,7,0,0,0,0,0,0,0,0,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to High Number Visit
7290,39,1. Adult,Graduate,Single,70596.0,4. Upper,0,0,0,2012,October,347,44,534,17,0,26,968,1,3,5,12,2,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,High Number Purchases,High Number Purchases,Low Number Visit
3846,50,2. Elderly,Graduate,Relationship,42557.0,2. Lower-Middle,1,0,1,2012,August,192,5,53,0,5,15,270,4,6,1,4,8,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Number of Total Purchase,High Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,High Number Visit
8104,73,3. Old,Post Graduate,Relationship,53312.0,3. Upper-Middle,0,0,0,2013,August,241,0,12,0,0,25,278,1,5,1,5,7,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Number of Total Purchase,Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Visit
4507,72,3. Old,Graduate,Single,72228.0,4. Upper,0,0,0,2012,November,631,28,491,30,14,56,1250,1,6,7,8,3,0,0,0,0,0,0,0,0,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to High Number Purchases,High Number Purchases,Medium to High Number Purchases,Low Number Visit
11013,37,1. Adult,Graduate,Relationship,67605.0,3. Upper-Middle,0,0,0,2013,March,336,28,282,184,54,54,938,1,2,8,6,1,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,Low Number Purchases,Low Number Purchases,High Number Purchases,Medium to High Number Purchases,Low Number Visit
4491,75,3. Old,Post Graduate,Relationship,62845.0,3. Upper-Middle,2,1,1,2012,October,1099,0,45,0,0,34,1178,11,3,4,10,8,1,0,1,0,0,0,0,0,High Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,High Number of Total Purchase,High Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,High Number Purchases,High Number Visit
3759,66,3. Old,Graduate,Relationship,65196.0,3. Upper-Middle,2,0,2,2013,July,743,19,181,12,0,200,1155,2,7,6,11,5,1,1,0,0,0,0,0,0,High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,High Amount Purchases,High Number of Total Purchase,Medium to Low Number Purchases,High Number Purchases,High Number Purchases,High Number Purchases,Medium to Low Number Visit
1162,37,1. Adult,Post Graduate,Single,42000.0,2. Lower-Middle,0,0,0,2013,January,124,83,267,85,59,35,653,2,5,2,11,5,0,0,0,0,0,0,0,1,Medium to Low Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,High Number Purchases,Medium to Low Number Visit
2055,51,2. Elderly,Post Graduate,Single,35860.0,2. Lower-Middle,2,1,1,2014,May,15,0,8,4,2,20,49,2,1,1,2,5,1,1,0,0,0,0,0,0,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Visit
10766,60,2. Elderly,Post Graduate,Relationship,65526.0,3. Upper-Middle,1,0,1,2014,April,397,19,69,12,0,9,506,1,4,4,8,2,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Low Number Visit
4415,63,2. Elderly,Graduate,Relationship,16860.0,1. Lower,2,1,1,2012,September,10,4,4,3,3,14,38,3,1,1,3,7,0,0,0,0,0,0,0,0,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Number of Total Purchase,Medium to High Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,Medium to High Number Visit
3005,32,1. Adult,Graduate,Single,83528.0,4. Upper,0,0,0,2014,May,530,117,678,134,44,147,1650,1,4,10,8,1,2,1,0,0,1,0,0,1,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,High Number Purchases,Medium to High Number Purchases,Low Number Visit
2223,59,2. Elderly,Post Graduate,Single,64176.0,3. Upper-Middle,1,0,1,2012,August,1215,33,249,64,116,149,1826,8,8,9,8,6,0,0,0,0,0,0,0,0,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,High Number Purchases,High Number Purchases,High Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
4817,68,3. Old,Graduate,Single,22304.0,1. Lower,0,0,0,2012,August,3,2,7,0,4,2,18,1,1,0,2,8,0,0,0,0,0,0,0,0,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,High Number Visit
2875,46,2. Elderly,Graduate,Relationship,67023.0,3. Upper-Middle,0,0,0,2014,March,444,44,382,11,8,17,906,1,3,7,13,2,0,0,0,0,0,0,1,0,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,High Number Purchases,High Number Purchases,Low Number Visit
11112,58,2. Elderly,Graduate,Relationship,70713.0,4. Upper,1,0,1,2012,December,736,114,279,82,76,190,1477,6,5,6,8,3,0,0,0,0,0,0,0,0,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,High Number Purchases,Medium to High Number Purchases,High Number Purchases,Medium to High Number Purchases,Low Number Visit
3807,69,3. Old,Graduate,Relationship,59925.0,3. Upper-Middle,1,0,1,2012,November,473,21,176,19,21,56,766,3,9,2,9,6,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,Medium to High Number Purchases,High Number Purchases,Medium to Low Number Purchases,High Number Purchases,Medium to Low Number Visit
9197,71,3. Old,Graduate,Relationship,39722.0,2. Lower-Middle,1,0,1,2014,February,32,0,5,2,0,8,47,2,2,0,3,5,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to Low Number Visit
10832,66,3. Old,Graduate,Relationship,46610.0,2. Lower-Middle,0,0,0,2013,July,288,10,30,4,10,125,467,1,6,1,6,6,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,Medium to High Number of Total Purchase,Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
6421,63,2. Elderly,Graduate,Relationship,88347.0,4. Upper,0,0,0,2013,July,1050,178,555,77,138,118,2116,1,4,7,9,1,1,0,0,0,1,0,0,0,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,High Number Purchases,High Number Purchases,Low Number Visit
4207,43,1. Adult,Post Graduate,Relationship,87171.0,4. Upper,0,0,0,2013,May,1001,44,107,58,44,44,1298,1,6,7,11,2,2,1,0,1,0,0,0,0,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to High Number Purchases,High Number Purchases,High Number Purchases,Low Number Visit
577,48,2. Elderly,Post Graduate,Relationship,26907.0,1. Lower,2,1,1,2013,August,9,1,7,0,3,2,22,2,1,0,3,7,0,0,0,0,0,0,0,0,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to High Number Visit
10855,56,2. Elderly,Post Graduate,Single,50014.0,2. Lower-Middle,1,1,0,2014,January,234,14,77,19,10,42,396,2,4,1,8,5,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Number of Total Purchase,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
